,SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX
25,22020,201566,Russell Westbrook,1610612764,WAS,Washington Wizards,Postup,Offensive,0.154,26,0.116,0.727,0.415,0.143,0.208,0.143,0.039,0.39,0.415,77,56,22,53,31
26,22020,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,Postup,Offensive,0.79,30,0.095,1.085,0.611,0.128,0.128,0.106,0.021,0.532,0.611,47,51,22,36,14
27,22020,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,Postup,Offensive,0.606,35,0.15,1.0,0.521,0.039,0.039,0.039,0.02,0.49,0.521,51,51,25,48,23
28,22020,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,Postup,Offensive,0.876,31,0.094,1.14,0.52,0.302,0.116,0.209,0.0,0.605,0.52,43,49,13,25,12
29,22020,1629060,Rui Hachimura,1610612764,WAS,Washington Wizards,Postup,Offensive,0.638,26,0.146,1.021,0.483,0.313,0.146,0.208,0.063,0.542,0.483,48,49,14,29,15
30,22020,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,Postup,Offensive,0.2,33,0.11,0.742,0.346,0.136,0.106,0.091,0.03,0.379,0.346,66,49,18,52,34
31,22020,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,Postup,Offensive,0.381,30,0.101,0.857,0.409,0.143,0.089,0.107,0.018,0.446,0.409,56,48,18,44,26
32,22020,201142,Kevin Durant,1610612751,BKN,Brooklyn Nets,Postup,Offensive,0.952,19,0.074,1.278,0.643,0.167,0.083,0.139,0.028,0.639,0.643,36,46,18,28,10
33,22020,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,Postup,Offensive,0.476,21,0.176,0.92,0.429,0.22,0.1,0.22,0.02,0.48,0.429,50,46,15,35,20
34,22020,202694,Marcus Morris Sr.,1610612746,LAC,LA Clippers,Postup,Offensive,0.514,28,0.148,0.936,0.488,0.043,0.085,0.021,0.0,0.468,0.488,47,44,20,41,21
35,22020,1628963,Marvin Bagley III,1610612758,SAC,Sacramento Kings,Postup,Offensive,0.238,32,0.12,0.782,0.476,0.055,0.182,0.055,0.0,0.4,0.476,55,43,20,42,22
36,22020,1630164,James Wiseman,1610612744,GSW,Golden State Warriors,Postup,Offensive,0.267,24,0.177,0.792,0.45,0.113,0.17,0.075,0.038,0.396,0.45,53,42,18,40,22
37,22020,202684,Tristan Thompson,1610612738,BOS,Boston Celtics,Postup,Offensive,0.933,33,0.129,1.206,0.63,0.147,0.118,0.088,0.059,0.588,0.63,34,41,17,27,10
38,22020,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,Postup,Offensive,0.867,35,0.054,1.139,0.607,0.111,0.139,0.056,0.028,0.556,0.607,36,41,17,28,11
39,22020,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,Postup,Offensive,0.895,30,0.047,1.176,0.56,0.206,0.118,0.147,0.059,0.559,0.56,34,40,14,25,11
40,22020,201942,DeMar DeRozan,1610612759,SAS,San Antonio Spurs,Postup,Offensive,0.733,28,0.075,1.053,0.444,0.237,0.079,0.237,0.026,0.526,0.444,38,40,12,27,15
